USN,SCODE,CIE,SEE,TOT,RESULT,GRADE,DATE,ExamType
4JN16CS125,15CS62,19,61,80,P,9,72019,Regular
4JN16CS125,15CS63,18,45,63,P,7,72019,Regular
4JN16CS125,15CS653,18,52,70,P,8,72019,Regular
4JN16CS125,15CS664,20,53,73,P,8,72019,Regular
4JN16CS125,15CS64,20,61,81,P,9,72019,Regular
4JN16CS125,15CSL67,20,77,97,P,10,72019,Regular
4JN16CS125,15CSL68,20,78,98,P,10,72019,Regular
4JN16CS126,15CS61,20,63,83,P,9,72019,Regular
4JN16CS126,15CS62,20,56,76,P,8,72019,Regular
4JN16CS126,15CS653,19,69,88,P,9,72019,Regular
4JN16CS126,15CS63,20,53,73,P,8,72019,Regular
4JN16CS126,15CS664,20,44,64,P,7,72019,Regular
4JN16CS126,15CS64,20,55,75,P,8,72019,Regular
4JN16CS126,15CSL67,20,78,98,P,10,72019,Regular
4JN16CS126,15CSL68,20,79,99,P,10,72019,Regular
4JN16CS127,15CS61,18,65,83,P,9,72019,Regular
4JN16CS127,15CS62,20,53,73,P,8,72019,Regular
4JN16CS127,15CS653,19,47,66,P,7,72019,Regular
4JN16CS127,15CS63,16,41,57,P,6,72019,Regular
4JN16CS127,15CS664,16,40,56,P,6,72019,Regular
4JN16CS127,15CS64,19,58,77,P,8,72019,Regular
4JN16CS127,15CSL67,20,75,95,P,10,72019,Regular
4JN16CS127,15CSL68,20,70,90,P,10,72019,Regular
4JN16CS128,15CS61,17,54,71,P,8,72019,Regular
4JN16CS128,15CS62,19,44,63,P,7,72019,Regular
4JN16CS128,15CS653,19,68,87,P,9,72019,Regular
4JN16CS128,15CS63,17,40,57,P,6,72019,Regular
4JN16CS128,15CS664,17,56,73,P,8,72019,Regular
4JN16CS128,15CS64,18,53,71,P,8,72019,Regular
4JN16CS128,15CSL67,20,78,98,P,10,72019,Regular
4JN16CS128,15CSL68,20,63,83,P,9,72019,Regular
4JN16CS129,15CS61,20,60,80,P,9,72019,Regular
4JN16CS129,15CS62,20,53,73,P,8,72019,Regular
4JN16CS129,15CS653,19,67,86,P,9,72019,Regular
4JN16CS129,15CS63,20,49,69,P,7,72019,Regular
4JN16CS129,15CS664,20,48,68,P,7,72019,Regular
4JN16CS129,15CS64,19,45,64,P,7,72019,Regular
4JN16CS129,15CSL67,20,78,98,P,10,72019,Regular
4JN16CS129,15CSL68,20,78,98,P,10,72019,Regular
4JN16CS130,15CS61,17,54,71,P,8,72019,Regular
4JN16CS130,15CS62,18,36,54,P,6,72019,Regular
4JN16CS130,15CS63,18,58,76,P,8,72019,Regular
4JN16CS130,15CS653,18,68,86,P,9,72019,Regular
4JN16CS130,15CS664,14,58,72,P,8,72019,Regular
4JN16CS130,15CS64,18,58,76,P,8,72019,Regular
4JN16CS130,15CSL67,18,77,95,P,10,72019,Regular
4JN16CS130,15CSL68,20,61,81,P,9,72019,Regular
4JN16CS131,15CS61,17,61,78,P,8,72019,Regular
4JN16CS131,15CS62,20,49,69,P,7,72019,Regular
4JN16CS131,15CS653,19,68,87,P,9,72019,Regular
4JN16CS131,15CS63,18,35,53,P,6,72019,Regular
4JN16CS131,15CS664,19,49,68,P,7,72019,Regular
4JN16CS131,15CS64,19,50,69,P,7,72019,Regular
4JN16CS131,15CSL67,18,71,89,P,9,72019,Regular
4JN16CS131,15CSL68,18,55,73,P,8,72019,Regular
4JN16CS132,15CS61,17,56,73,P,8,72019,Regular
4JN16CS132,15CS62,17,54,71,P,8,72019,Regular
4JN16CS132,15CS653,15,60,75,P,8,72019,Regular
4JN16CS132,15CS63,18,42,60,P,7,72019,Regular
4JN16CS132,15CS664,17,40,57,P,6,72019,Regular
4JN16CS132,15CS64,15,45,60,P,7,72019,Regular
4JN16CS132,15CSL67,16,65,81,P,9,72019,Regular
4JN16CS132,15CSL68,18,75,93,P,10,72019,Regular
4JN17CS400,15CS61,16,32,48,P,5,72019,Regular
4JN17CS400,15CS62,19,28,47,P,5,72019,Regular
4JN17CS400,15CS63,16,38,54,P,6,72019,Regular
4JN17CS400,15CS653,16,46,62,P,7,72019,Regular
4JN17CS400,15CS64,15,43,58,P,6,72019,Regular
4JN17CS400,15CS664,15,31,46,P,5,72019,Regular
4JN17CS400,15CSL67,18,48,66,P,7,72019,Regular
4JN17CS400,15CSL68,20,45,65,P,7,72019,Regular
4JN17CS400,15MATDIP41,0,29,29,P,0,72019,Backlog
4JN17CS400,15MATDIP31,0,4,4,F,0,72019,Backlog
4JN17CS401,15CS61,18,50,68,P,7,72019,Regular
4JN17CS401,15CS62,17,40,57,P,6,72019,Regular
4JN17CS401,15CS63,13,50,63,P,7,72019,Regular
4JN17CS401,15CS664,12,38,50,P,6,72019,Regular
4JN17CS401,15CS654,19,46,65,P,7,72019,Regular
4JN17CS401,15CS64,15,47,62,P,7,72019,Regular
4JN17CS401,15CSL67,19,71,90,P,10,72019,Regular
4JN17CS401,15CSL68,20,60,80,P,9,72019,Regular
4JN17CS401,15MATDIP41,0,0,0,A,0,72019,Backlog
4JN17CS401,15MAT41,9,0,9,A,0,72019,Backlog
4JN17CS402,15CS61,18,50,68,P,7,72019,Regular
4JN17CS402,15CS62,18,38,56,P,6,72019,Regular
4JN17CS402,15CS63,12,28,40,P,4,72019,Regular
4JN17CS402,15CS654,18,56,74,P,8,72019,Regular
4JN17CS402,15CS64,14,34,48,P,5,72019,Regular
